Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,1.3755333704478,1.28961325996451,1.21286138243943,1.1785630920639,1.18180960798577,1.30369984372022,1.42647684672934,1.43621553103677,1.43313226086457,1.42451653487476,1.41916789623706,1.41223292768918,1.40332726881517,1.3892875213501,1.37171758610881,1.35767667855894,1.34468900607336,1.33184988677682,1.31878207820366,1.29742127419157,1.25084741191992,1.20325375827905,1.28466010240759,1.37167812196347
Population growth (annual %),SP.POP.GROW,Niger,NER,3.46716382832898,3.50878624306039,3.53148102432579,3.5622769230714,3.59824904350361,3.62970414217364,3.65709371425878,3.68110827846052,3.70203244818704,3.71708044318123,3.72535077368531,3.72138303234104,3.77324639644684,3.75837207594511,3.6892808045974,3.69640590007582,3.67426137513091,3.56007044831691,3.45088050525461,3.36654855482346,3.29977391625444,3.25425239869281,3.25170642220024,3.29489175812772
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2.67439784501828,2.7163954653619,2.74147056608815,2.75673506428828,2.77053967849452,2.76883385211034,2.76124698861505,2.77180099910734,2.78453384410814,2.78730820935027,2.795149361277,2.80278519998649,2.77422930277333,2.71468991073627,2.64221399374699,2.53617348598208,2.47183239057048,2.43170936923065,2.31217263003389,2.1944019229433,2.13029714344341,2.09618685225463,2.09281687128387,2.09838916935738
Population growth (annual %),SP.POP.GROW,North America,NAC,1.09487429044742,0.999111327504388,0.943123172764975,0.86329811235113,0.926016512556795,0.924079326653074,0.968958000292518,0.952856906506988,0.959364165339977,0.90301120571731,0.872248322965573,0.810385884625871,0.82654950888601,0.785955296629689,0.816364811510733,0.79398878386799,0.820075680421435,0.743268119320072,0.671925189322868,0.61147351678854,0.477755736563311,0.198231862530836,0.703165039262701,1.04975731366805
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,0.455448702114895,0.420168685369998,-0.726260079023056,0.127038105260946,-0.323800435972555,-0.539897211401132,-0.55220427661592,-0.570953120211137,-0.578593804248589,-0.646827222901633,-0.63937448291812,-0.458327097678151,-0.391858319665176,-0.368848270904885,-0.268678976911211,-0.267729528193655,-0.320367473371963,-0.40242158713311,-0.507220756968942,-0.679308688552216,-1.07910572041332,-1.02945804668594,-0.294481335654044,-0.212923714310977
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,3.63481386361787,-0.545695941220662,-1.7898698391983,-2.05303771417549,-2.29294440205974,-2.50860397803261,-2.71807103115674,-2.9110170154091,-3.08575533313163,-3.24545043037063,-2.25570725189976,-0.896950274724624,-0.700102071490281,-0.898187033104677,-1.10544695125402,-1.28073347255599,-1.44888981594755,-1.61620481831009,-1.78121757640998,-1.95055872430955,-1.25658949836081,-1.16183177026859,-1.93650806828242,-2.05003835843766
Population growth (annual %),SP.POP.GROW,Norway,NOR,0.649044821192665,0.506046910557235,0.539290805050494,0.586532691986894,0.590930939690253,0.681072964187373,0.805392739160981,1.03473451527827,1.24633301535167,1.2611272893768,1.24566617956207,1.297189390693,1.31344098868985,1.20914158930136,1.12773667734928,0.995084736958414,0.880969815359919,0.807673181884948,0.660090844249,0.675061373245644,0.588757324043059,0.534772281874925,0.898395220610608,1.13831142739624
Population growth (annual %),SP.POP.GROW,OECD members,OED,0.713186353783694,0.736132197504569,0.739737687423553,0.727683961257127,0.72028584405618,0.705153004624058,0.726517310724537,0.712694819028126,0.786225083052498,0.723981348565654,0.677505276897995,0.535651294988134,0.620463861117399,0.586652242777087,0.608723123928783,0.618839305259752,0.633792325125237,0.59407935406895,0.617004283166527,0.564229644583923,0.377835338214323,0.180575896167617,0.493072946245184,0.674656635893151
Population growth (annual %),SP.POP.GROW,Oman,OMN,1.2887385532573,1.22318039389784,1.158650010904,1.13408417793778,1.72066711093441,2.26053863867014,2.21104303950359,2.17823116003406,2.16896017651993,2.18905153725591,2.6751170964985,10.9573181300856,14.2253989455262,7.77538929058871,4.30179726376903,4.45776887230624,4.80473653238819,3.28242998732701,1.32413960038748,-0.144431732263903,-1.50860829621662,-0.489266037731458,4.98013669293962,6.52704988451128
Population growth (annual %),SP.POP.GROW,Other small states,OSS,0.304071119083061,1.75641709134838,1.73610314500155,1.30772245277832,0.983525086728544,1.04346547541932,1.15277468684613,1.20960326850617,1.22518060464554,1.16169892994006,1.11211730324926,1.01840380102388,1.06209068668662,1.05650163375909,1.08086870918851,1.1255181203762,1.09883402957305,1.15304626269071,1.20956677579268,1.20113624131693,1.0966115325234,0.998084267144432,1.24494821200593,0.964925235955626
Population growth (annual %),SP.POP.GROW,Pacific island small states,PSS,1.37976133820373,1.3048387301221,1.25715749305751,1.20114398382466,1.16796609205945,1.13655756125424,1.11066069971186,1.08624420608688,1.00961415963041,0.964522671636588,1.183838881745,1.36652729130065,1.32791059696534,1.30975260096464,1.309388684516,1.30244106727406,1.29191080769398,1.29137065436152,1.26723585430322,1.0428091638606,1.04048475391698,1.1481035475349,1.15709923057953,1.24129959209673
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2.82475983542412,2.79615830892104,2.45080308981688,2.35391613887513,2.4680911760913,2.40377350441569,2.3820052866049,2.6420312522935,2.67715693120755,2.5412831091032,2.47081701538021,2.23690940334662,1.90619981284679,1.62722414834854,1.50032405388564,1.40250113589189,1.30216393815952,1.41409990353131,1.62371483290292,1.69187124669657,1.80375141301202,1.8867779716011,1.74799739792983,1.54880458608849
Population growth (annual %),SP.POP.GROW,Palau,PLW,1.45489580126701,0.903198457623669,0.777252658271531,0.796694883502806,0.815628017637243,-0.005045535963131,-1.14687139535809,-1.49636421036855,-1.52961662609278,-1.59078597207349,-1.68714418256042,-1.74375203014582,-1.74654999032287,-0.66077669618437,0.378927580628865,0.309990384912456,0.151826160128869,0.0842483691607325,0.0112277550221814,-0.0898573575007226,-0.0337173366498603,-0.0505973306648282,-0.135051508906549,-0.180352864081089
Population growth (annual %),SP.POP.GROW,Panama,PAN,1.96400557919623,1.94640732840296,1.92966620283568,1.91370154774712,1.90499044238143,1.8851653336108,1.85404642513367,1.83391184872287,1.82065403181381,1.80423120361282,1.78385792968885,1.774688616656,1.76451937667994,1.74234111694192,1.73046380036004,1.73037489560864,1.72866876171939,1.71320068899723,1.67311565171591,1.59097727067192,1.37340966978709,1.20723809203153,1.26612423517538,1.30902688797168
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,3.44925161413658,3.39779731324978,3.35700333077379,3.32025850994105,3.27757216652727,3.23201129836566,3.18938474785493,3.1455292294859,3.10574391860633,3.06322204516619,3.01998467654888,2.9153928127454,2.7860490568137,2.70166347823205,2.62396103229344,2.54613840522555,2.46804330802257,2.3925157995011,2.32386877655607,2.25754045467385,2.12866309675902,1.98860312209741,1.88244961375761,1.81103162496893
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,1.93460053752763,1.6877597301062,1.40951477388826,1.22988802352585,1.15243910027232,1.1059635782753,1.04172810758939,0.980401604621513,0.969992282647573,1.0219490065143,1.16985801191993,1.32708039585856,1.40686361602641,1.43842436376869,1.44981205714477,1.46036822105512,1.45104639106418,1.42257756735462,1.38999117307295,1.35488116957369,1.35198907049682,1.21078357917422,1.13476871860664,1.23021616038983
Population growth (annual %),SP.POP.GROW,Peru,PER,1.56043059120612,1.3676462262452,1.19300655774598,1.06536414066423,0.980296012446146,0.889996951132914,0.791526842084803,0.725382868960412,0.657968680657885,0.617089075143821,0.652636898148331,0.746934823460309,0.83691693370644,0.901339196033327,0.994129278893009,1.12847381931302,1.33357065112944,1.47336535107465,1.81253577188754,1.71486934751345,1.19250495254373,0.961612354333265,0.959183909355287,1.09975320783678
Population growth (annual %),SP.POP.GROW,Philippines,PHL,2.37926588939747,2.20604531885261,2.02766985591781,1.98211355051959,1.94326756715565,1.85941217176991,1.68208380821541,1.73463407300361,1.76733466433421,1.801550616238,2.04795425200975,1.96473852483036,1.94226237851608,1.87971579705684,1.64283283802775,1.47875384302116,1.34190709540685,1.28830186666283,1.23686033319068,1.21615534645287,1.1455140860985,0.905660310915421,0.760479216015364,0.810000998681961
Population growth (annual %),SP.POP.GROW,Poland,POL,-1.04433539837844,-0.0275871247282958,-0.0463189372499392,-0.067492701646486,-0.0585127351273288,-0.043948953332248,-0.0633705742926632,-0.0543050208038707,0.0136373796827091,0.067763227021235,-0.285609121534849,0.0537697088781007,-0.0002390760032983,-0.0603600174744649,-0.0748462292920506,-0.0666411009657168,-0.04298513087435,0.0124800985844923,-0.0002001327828384,-0.0244271070993493,-1.19164026205913,-1.4341408496549,-0.433070695882457,-0.365658526875775
Population growth (annual %),SP.POP.GROW,Portugal,PRT,0.702859953319024,0.705230637323876,0.547667939660689,0.375411414855816,0.239128989611917,0.185532266654625,0.18033244147767,0.196304384487306,0.144191279853498,0.0953308592370666,0.0459100367184907,-0.147084878575482,-0.405421787747567,-0.548815210952228,-0.539190466792077,-0.414141101993213,-0.315459016997883,-0.243889410358812,-0.160104021146769,0.0237334946497115,0.10511412524675,0.626850165433157,0.697256448023043,1.36912985956796
Population growth (annual %),SP.POP.GROW,Post-demographic dividend,PST,0.506639541129563,0.484093598871689,0.505167279967622,0.502572879325375,0.518876120315171,0.502564815977713,0.545356150465832,0.594784935011008,0.607735102357025,0.516160510005987,0.474124527896789,0.302401977706299,0.436781344037018,0.389474489390099,0.421858541514507,0.444076527741648,0.461347089514667,0.379583274623515,0.380062376158498,0.316344378025529,0.188955928303597,-0.038028730230042,0.0726915141290977,0.350275071395141
Population growth (annual %),SP.POP.GROW,Pre-demographic dividend,PRE,2.80153478897719,2.83264279830511,2.98432231022507,3.00003592133816,2.91607231983193,2.94081209755926,2.86177365336787,2.72188103114979,2.87295652078933,2.98790052643859,2.93512437276865,2.95063160509303,2.98073103262682,2.97967615927728,2.91077860350398,2.8152055837107,2.79230800776337,2.78999365524279,2.75861627724359,2.70891780222761,2.67116196637692,2.60305790141094,2.52799513873611,2.53814397128917
Population growth (annual %),SP.POP.GROW,Puerto Rico (US),PRI,0.276558688867414,0.214145951376015,0.128937305848895,0.0625899064015263,0.0204626359646878,-0.144242360500613,-0.423467205495354,-0.585620757159528,-0.58667739163101,-0.54540189449208,-0.427201373092374,-0.835844626893592,-0.881614530044632,-0.812294181036195,-1.28624679549527,-1.40026759210966,-1.5604116086776,-2.01987082911005,-3.58604464903081,0.364032148393714,-0.640952967813737,-0.576961615031384,-1.31345396519316,-0.508879698773044
Population growth (annual %),SP.POP.GROW,Qatar,QAT,5.16843199678991,4.98033999658033,4.79240521936012,4.59965670712594,3.77511702353838,6.51693576890975,,,,12.0021690542876,0.491609879237911,0.489204894825294,5.83800010216327,10.6721263976401,11.5817147814941,8.58173306173289,5.49972976958708,2.73590293320866,1.3621056096195,2.21962210028933,5.72571544841687,,5.90701824957099,-0.0489708509014485
Population growth (annual %),SP.POP.GROW,Romania,ROU,-0.129440039806255,-1.39542998635748,-1.83065499370162,-0.7212622974018,-0.569786272532879,-0.61753095660306,-0.592402560029107,-1.47722298197717,-1.66638264306554,-0.833088754778975,-0.593959183588628,-0.491866212866043,-0.445177936198383,-0.371323062878035,-0.374575497762261,-0.470052227864654,-0.573660845379617,-0.578007015146885,-0.587493307403584,-0.526814821936341,-0.550759892541776,-0.746036478523061,-0.385412679960785,0.0659152146414443
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,-0.420614990249978,-0.424090524785415,-0.460024258081391,-0.453780668020263,-0.402681471328549,-0.381452794741516,-0.327445270108383,-0.17108203294568,-0.0439492591634852,0.030107060167659,0.0448964884428055,0.118045544446964,0.251575708072649,0.297503474179596,0.299667432459938,0.279352077762368,0.258751057379474,0.191382528772924,0.0721356165400605,0.037947213753429,-0.143202031827637,-0.343724409889771,-0.352843110363082,-0.285217600763343
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,0.806991709703052,0.886774966312804,1.35537693210796,2.19817405049677,2.6429108159401,2.66009812240039,2.66683575241351,2.66008171576066,2.62837643087324,2.57922030255665,2.52365134392041,2.45262873450153,2.39380128171382,2.40340085493768,2.41721473954366,2.39322566941773,2.36997866838859,2.34556709244995,2.31630729613291,2.28086099658628,2.24244883430144,2.1909353521865,2.19046619232976,2.1984982050137
Population growth (annual %),SP.POP.GROW,Samoa,WSM,0.779095553168233,0.811842716200751,0.709942405793495,0.518518278484343,0.440703577844664,0.390647475706685,0.390192842270374,0.55463907450516,0.714778949876493,0.736861989277852,0.785366135493998,0.871732674893699,0.912557360248924,0.89673977043707,0.888269859280603,0.868555727857733,0.847318414943751,0.937123219994916,1.04941192646969,1.05329202031498,1.0262726301153,0.862068229419543,0.690847424147793,0.649190563116911
Population growth (annual %),SP.POP.GROW,San Marino,SMR,1.27682083101072,1.27546128614055,1.27394921306293,1.27229099015188,5.63499845738975,1.2784145237654,1.15962645690926,3.34586141198724,1.43466268697041,4.33883404775675,0.615052590123215,-1.97304928375177,2.56940400817854,-1.28704227360667,-1.17512311839658,0.738348484872901,0.618202520367254,2.16366806498297,2.03966279076457,0.407603368403658,0.308211037123611,-1.50099888558244,-1.46164026701119,0.310582221115543
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,1.10033924534294,1.62335301537299,2.39433369314868,2.56289213876339,2.49821189998236,2.46392543668319,2.44392306226435,2.42274880138795,2.38327636004872,2.30924305588459,2.1960816383463,2.09396113456698,2.02092788368455,1.93896614465408,1.85635532189371,1.77510214302047,1.6823011731644,1.59795344333085,1.54237554431048,1.51332392108067,1.87691054092554,2.06017354745306,1.93819561963228,1.99754660166419
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,4.45983244526442,5.20103909905512,4.97645227766539,4.77427146298185,4.59154568390222,4.42738945238289,4.28087578648729,4.14945109151013,4.02875655811595,3.91489465968371,-0.992481797243179,4.53867163626294,4.20264227505544,5.41149124124804,2.45043139330282,5.18685551856216,3.74506540506437,0.0747825622238132,-2.5537682578428,-0.439701419074031,4.833138517103,-2.46456261487283,4.41891994509507,4.63821572656175
Population growth (annual %),SP.POP.GROW,Senegal,SEN,2.41009917724256,2.42496943712898,2.44966153599012,2.40684962152091,2.34632515714346,2.33918136359556,2.32792929230269,2.32279384441662,2.3395118470328,2.36561415953051,2.38690195279185,2.52791519909846,2.67702425205872,2.96345954605318,3.16757470346908,3.07014792428801,2.97843134010735,2.88769908740551,2.8004569855314,2.71760793051867,2.63303572524896,2.53848919398481,2.46764281803509,2.38738348832592
Population growth (annual %),SP.POP.GROW,Serbia,SRB,-0.319524801286905,-0.171946646904854,-0.0453495280597072,-0.259535430666336,-0.233328451597809,-0.300431132565912,-0.393204593401,-0.405458541825536,-0.425705551624613,-0.400994905201716,-0.402005900874718,-0.756021911874037,-0.485136859373739,-0.48641352023891,-0.486295171509944,-0.511754332722809,-0.523694463062603,-0.532191341024444,-0.546351968633598,-0.536610017822353,-0.666107601320794,-0.943688169512831,-2.5170575672922,-0.621120944154492
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,0.892658566766174,0.0874745178458057,3.05738532610948,-1.13151642070391,-0.370334934558794,0.463308214458562,2.0805967352947,0.510514982843497,2.23628271543202,0.39253094807516,2.79232906929128,-2.62865635521684,0.980980190128322,1.84687609296508,1.55539570911507,2.22979505321923,1.33763477950025,1.22403375818123,0.954291917891324,0.887925293341637,0.853707878128979,0.805183391179401,,-0.0876274304874622
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,2.41540405213567,5.90551884410875,5.76970115082171,4.06499006251213,3.38061570413438,2.68947280362006,2.2066693720303,2.19611425557566,2.49702214618885,2.69336857329164,2.72150859888002,2.60978263924562,2.53259491687101,2.45725730456865,2.38905832119365,2.31819402812025,2.35457342669593,2.38578952940087,2.34731039123252,2.32146457882717,2.30847202655897,2.27463021517533,2.22598462352813,2.19524258771884
Population growth (annual %),SP.POP.GROW,Singapore,SGP,1.73204223254257,2.69735584326358,0.912639805776796,-1.47453284191939,1.2519166730553,2.35051128857175,3.1293891560754,4.16600286360933,5.32151708302623,3.0159499147579,1.77183287926401,2.08490245606007,2.45339033031018,1.61930809858875,1.29844017799226,1.18637693749822,1.29743609938602,0.0885954699924263,0.469704298714121,1.14428330688929,-0.311904961250833,-4.17033630017526,3.30862052439523,4.85831607781442
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,-0.660731148699809,-0.152848043546464,0.758684701305817,1.1784296790245,1.15208281910581,1.15143945524835,1.15066788701478,1.11318403688444,1.07377881990499,1.03848703265675,0.900652591853574,1.38995199936431,2.18221965906343,2.34501483099113,2.25583842596276,2.15537793742833,2.05501156733828,1.93416606270848,1.81943322551715,1.6805019872063,1.53087407274557,1.36356391629724,1.35708688873829,1.43721256242405
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,-0.135376487794425,-0.18301227099618,-0.0363525509687338,-0.0658215070322074,-0.0203617202597358,0.0098091341730871,0.0045971188356826,0.0291784011934372,0.0857552995195914,0.133257321027673,0.0931912731899838,0.128936462723796,0.170183855326072,0.107458009492367,0.0970454215834878,0.0950338786482762,0.128922329956911,0.155178995687406,0.138508159611326,0.135328072840865,0.0857694756149868,-0.212358807611049,-0.284860959688394,-0.0923148510113108
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,0.29607496005045,0.157498742047657,0.123915442323272,0.0602967792572922,0.0640662022616923,0.173208905073743,0.31911453657107,0.559207815536831,0.158140843634363,0.903875535210913,0.43607948463593,0.207732702329724,0.210024305900448,0.135726228915631,0.0983519219451147,0.075190689011533,0.0731972072415279,0.0651590392490152,0.362584395134764,0.696304046333357,0.669754656164979,0.268851969969908,0.189424378732817,0.396216782960902
Population growth (annual %),SP.POP.GROW,Small states,SST,0.56346741191941,1.45341264754823,1.44008640185084,1.16812684611627,0.944330013631572,0.61392879633674,1.0081446776882,1.05499280838558,1.05553601041805,0.985225774709059,1.00805671545675,0.979641176990648,0.999210240289512,1.00324280772,1.01586382738715,1.03601606918122,1.01453694865616,1.03612470789208,1.15640527639564,1.08792342830391,0.920713681116119,0.891610040984682,1.04213937591557,0.897105994356687
Population growth (annual %),SP.POP.GROW,Solomon Islands,SLB,2.28927444576947,1.94611771082024,1.8849339938907,1.83654662621824,1.79794695108568,1.76867502615455,1.74709011654713,1.72668771876675,1.71153079844048,1.8212048247057,2.82139788482931,3.67971542315203,3.668421041016,3.65262148165308,3.62509398993661,3.58337916462009,3.52842038261052,3.45614796025836,3.35985912747517,2.65049803426017,2.22072148638778,2.40116798691356,2.39378076885188,2.39583243369756
Population growth (annual %),SP.POP.GROW,"Somalia, Fed. Rep.",SOM,4.00097862828906,3.98983884745091,3.75080850397474,3.69115278037828,3.68380578936556,3.47204363776718,3.06479248294565,3.11334404047468,2.96295013077131,2.52395215945852,2.48169887268086,0.707617147612372,0.905528519522503,3.22508679396084,3.58614089585868,3.44441462928404,3.8489103342184,3.88144974373944,3.52933303532182,3.67525774477084,3.79592066888979,3.65720037777736,3.0251275475745,3.07939219638342
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,0.914659168313889,0.859492168208101,0.947036940076663,0.996556488051653,1.00742279739678,1.01260946155511,1.02172490694402,1.05506511201209,1.15309551684298,1.19390450655684,1.1829095702162,1.23631458705301,1.47479434391075,1.65265199501405,1.66144540694123,2.00988840160514,0.940521897823675,0.653837462693277,1.68236992028419,1.64957495527878,1.62216431400652,1.54055743832642,1.41397227960081,1.32810094082844
Population growth (annual %),SP.POP.GROW,South Asia,SAS,1.87010525668308,1.83909851813667,1.76474012365179,1.68257244504411,1.64264882971034,1.56659200685869,1.49600531261475,1.43510998704335,1.36756382052146,1.36492318210314,1.36549213990938,1.33404162065593,1.30130285791405,1.21325530961961,1.20320813189132,1.1468644959451,1.14742662932202,1.11322183437414,1.0528841436166,1.01724945450809,0.970749727379122,0.842298209099239,0.805672047808918,0.880272546944629
Population growth (annual %),SP.POP.GROW,South Asia (IDA & IBRD),TSA,1.87010525668308,1.83909851813667,1.76474012365179,1.68257244504411,1.64264882971034,1.56659200685869,1.49600531261475,1.43510998704335,1.36756382052146,1.36492318210314,1.36549213990938,1.33404162065593,1.30130285791405,1.21325530961961,1.20320813189132,1.1468644959451,1.14742662932202,1.11322183437414,1.0528841436166,1.01724945450809,0.970749727379122,0.842298209099239,0.805672047808918,0.880272546944629
Population growth (annual %),SP.POP.GROW,South Sudan,SSD,4.41687038815206,4.47577583092792,4.47049405409342,4.53889048481808,4.66850589649025,4.81908754947047,4.96525465188372,5.03930740277703,4.98590020248472,4.71716057220357,5.29254618151503,5.41366403885379,4.44972889782953,3.74120236356755,0.614232824755906,-1.14143555707987,-2.52965683465808,-5.41590990485178,-1.33625896422837,2.92439531185626,2.60487164966918,1.55179411079181,1.42002025455897,4.10816463205266
Population growth (annual %),SP.POP.GROW,Spain,ESP,0.447137014535835,0.694068084334464,1.41259540475782,1.80845446818345,1.7254663034483,1.68934904712031,1.69035255626114,1.85108130845179,1.59533049906372,0.88573598057307,0.460408305051304,0.355338396471428,0.0649259625617232,-0.361668780017733,-0.308309722343882,-0.0827492378541321,0.0771658726133905,0.243134086570712,0.451573724507016,0.716697775475724,0.510010189620998,0.178046695121711,0.718854879160094,1.17836618688432
Population growth (annual %),SP.POP.GROW,Sri Lanka,LKA,1.82192893868799,1.58029006941291,1.04243651089033,0.733298046863635,0.679757715006083,0.639733163202014,0.669909171598541,0.686177993870037,0.665501489405385,0.614014271918797,0.589181271319281,0.620507027958285,0.760628047767682,-2.79968273298027,0.933207942647201,0.91981102654886,1.13327749793807,1.14388758411593,1.0064319813899,0.611875945764341,0.530626559530355,1.07544995696428,0.112772639779474,-0.651320770103285
Population growth (annual %),SP.POP.GROW,St. Kitts and Nevis,KNA,1.44021899747842,1.12737297055115,0.564388462760083,0.338409798424049,0.30057001145304,0.263067255385927,0.283852845256594,0.293755236701893,0.275815058165901,0.172798199816465,-0.149314248854052,0.0853497256607942,0.313035956599999,0.0765127239724214,0.0424817865731795,-0.004247366633328,-0.0254879889232652,-0.0531208511827516,-0.0893066039921832,-0.119199673543347,-0.174799132141861,-0.228551998925832,-0.11554263524381,0.104849849656036
Population growth (annual %),SP.POP.GROW,St. Lucia,LCA,1.21402743138722,1.01677824289198,0.872385751343311,0.822512392357976,0.771973333919315,0.734635032623395,0.716076160693592,0.669266875500453,0.623950967419395,0.626557735548289,0.608614599646534,0.52231324992803,0.456462690189925,0.452081381366467,0.442581735190879,0.439488105791393,0.422763651310013,0.395468542730377,0.382048183874964,0.3631466895222,0.330981923965865,0.152478363043745,0.144975018605125,0.281512532799571
Population growth (annual %),SP.POP.GROW,St. Martin (French part),MAF,2.40227476547467,2.65480483944633,2.56716070268805,2.47203950414339,2.36719103264538,2.25646319439153,2.12879470457641,1.94019944267035,1.7421017059346,1.50154629037256,0.965137402578689,0.57626131737988,0.556864711599445,0.38289088882727,0.082811315154676,-0.216522625657602,-0.520499136043373,-0.913371749973348,-2.26505586002549,-4.96694243141292,-7.51568506574733,-5.91294053455205,-3.70935422542636,-4.80716831631216
Population growth (annual %),SP.POP.GROW,St. Vincent and the Grenadines,VCT,0.157771141222912,-0.0387586661300469,-0.135773754811697,-0.181908142422976,-0.270825385911129,-0.341789621854884,-0.388481492207911,-0.432128431956044,-0.452015740934878,-0.469450522710604,-0.498034748761649,-0.556296690606872,-0.562167608407819,-0.554247952481518,-0.55640705517064,-0.536144317925753,-0.572879410655285,-0.647135439549124,-0.699944450029761,-0.725995928811949,-0.617259161571258,-0.663868269423874,-0.776041417794061,-0.711025816110263
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa,SSF,2.65831046632059,2.67464265484851,2.68989361840303,2.69807319395616,2.71725874978109,2.73198030159647,2.73326949914783,2.74451556542587,2.76531669457357,2.75968154282892,2.75588804167845,2.74094333211085,2.72928770709672,2.7412792516206,2.71479329402014,2.69786163686542,2.65386426029608,2.63563421698701,2.6524755991363,2.60704344275351,2.57341526368873,2.53359221017648,2.48727039207262,2.46538573177545
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.65831046632059,2.67464265484851,2.68989361840303,2.69807319395616,2.71725874978109,2.73198030159647,2.73326949914783,2.74451556542587,2.76531669457357,2.75968154282892,2.75588804167845,2.74094333211085,2.72928770709672,2.7412792516206,2.71479329402014,2.69786163686542,2.65386426029608,2.63563421698701,2.6524755991363,2.60704344275351,2.57341526368873,2.53359221017648,2.48727039207262,2.46538573177545
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (excluding high income),SSA,2.61361550472722,2.63547779264762,2.65070938782086,2.66273545310051,2.68675372370088,2.70612891158939,2.71051922619823,2.72395898645877,2.75088284917451,2.75095482005636,2.74695987259406,2.72996711531039,2.72105594587291,2.74394474194483,2.71849791002178,2.69938168879427,2.64790496261761,2.62566106244893,2.64764083970782,2.59769218054589,2.55803335029237,2.5180092722059,2.47025582601609,2.44994313969744
Population growth (annual %),SP.POP.GROW,Sudan,SDN,2.49754561643296,2.48541577821616,2.46596917532427,2.25738358789851,2.18560495236388,2.28355924873297,2.30819636827177,2.38350034195252,2.59050308685206,2.77210926299041,2.41578933319134,2.0304098222439,2.14168968629865,2.30951835174238,2.70863780408064,3.04689971719172,3.04008474256183,3.46430091592296,3.48828675547566,2.93537902352139,2.6882512565735,2.6941220236505,2.70189520043666,1.32652175747925
Population growth (annual %),SP.POP.GROW,Suriname,SUR,2.06184130338408,2.0592440925481,2.03259733141667,1.96683193341399,1.47189322083765,1.04333354504085,1.0885764053437,1.13996043251437,1.16620762103283,1.17005849053812,1.16234546951658,1.14737217748715,1.1375560373964,1.12880323190541,1.11029432439557,1.08108226631897,1.04842483742266,1.00824404428043,0.972162135207174,1.03794155144619,1.07530477821816,0.907003624018977,0.848956801428746,0.914027369002208
Population growth (annual %),SP.POP.GROW,Sweden,SWE,0.160575484575313,0.268470527954234,0.325438067703728,0.372092942799084,0.393298991357658,0.399942762807279,0.562483906481893,0.741552514625445,0.779033290770134,0.851904412936677,0.852524628765313,0.755150133665177,0.739763272434863,0.847348652246305,0.992219728591882,1.05745468551674,1.25645398510305,1.34744505956262,1.16164515996039,1.01372226345511,0.722703912882934,0.600591532839468,0.68058286829853,0.472717863265105
Population growth (annual %),SP.POP.GROW,Switzerland,CHE,0.561954617400164,0.632771238018431,0.756469145838096,0.74191960337232,0.687425960233006,0.640601540243491,0.627558473346134,0.893690977823134,1.27061807385776,1.24948463127384,1.0415580576588,1.11187894263206,1.06181932886789,1.14987975781229,1.22010397343287,1.13833715247736,1.09203117387253,0.933155888738653,0.736633975172522,0.713313668444329,0.730676195047382,0.765501039496593,0.829927183900371,1.26498425447772
Population growth (annual %),SP.POP.GROW,Syrian Arab Republic,SYR,2.49405999884142,2.45461714631082,2.41609659016013,2.38129035278314,2.47115145720736,2.56920506363659,4.28105517398245,6.15726388722661,3.53953603606328,1.561038004306,2.27386735787712,1.74463187292712,-0.518583748688814,-4.92076611917059,-6.64640777600442,-4.27812265662123,-1.19521490586433,0.160516443980316,1.82043236963093,3.88559879868016,3.36188761247899,2.71541292038855,3.78051313340953,4.91861526815481
