Series Name,Series Code,Country Name,Country Code,Year,Value
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean (excluding high income),LAC,2004,1.2484069870278
Population growth (annual %),SP.POP.GROW,Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,1.2792199361117
Population growth (annual %),SP.POP.GROW,Least developed countries: UN classification,LDC,2004,2.39905666507213
Population growth (annual %),SP.POP.GROW,Low & middle income,LMY,2004,1.44652072859845
Population growth (annual %),SP.POP.GROW,Low income,LIC,2004,2.82418651313884
Population growth (annual %),SP.POP.GROW,Lower middle income,LMC,2004,1.84989393783604
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2004,2.37522274378347
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2004,2.26630272401278
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2004,2.2644437016203
Population growth (annual %),SP.POP.GROW,Middle income,MIC,2004,1.34243375401732
Population growth (annual %),SP.POP.GROW,North America,NAC,2004,0.926016512556795
Population growth (annual %),SP.POP.GROW,OECD members,OED,2004,0.72028584405618
Population growth (annual %),SP.POP.GROW,Other small states,OSS,2004,0.983525086728544
Population growth (annual %),SP.POP.GROW,Pacific island small states,PSS,2004,1.16796609205945
Population growth (annual %),SP.POP.GROW,Post-demographic dividend,PST,2004,0.518876120315171
Population growth (annual %),SP.POP.GROW,Pre-demographic dividend,PRE,2004,2.91607231983193
Population growth (annual %),SP.POP.GROW,Small states,SST,2004,0.944330013631572
Population growth (annual %),SP.POP.GROW,South Asia,SAS,2004,1.64264882971034
Population growth (annual %),SP.POP.GROW,South Asia (IDA & IBRD),TSA,2004,1.64264882971034
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa,SSF,2004,2.71725874978109
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (excluding high income),SSA,2004,2.68675372370088
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,2.71725874978109
Population growth (annual %),SP.POP.GROW,Upper middle income,UMC,2004,0.869654478922375
Population growth (annual %),SP.POP.GROW,World,WLD,2004,1.28688842293725
Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Bangladesh,BGD,2004,13.2
Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Chad,TCD,2004,14.4
Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Ethiopia,ETH,2004,6.4
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Chad,TCD,2004,6.14917123284633
Population growth (annual %),SP.POP.GROW,Albania,ALB,2005,-0.511790116421897
Population growth (annual %),SP.POP.GROW,American Samoa,ASM,2005,-0.354388346392294
Population growth (annual %),SP.POP.GROW,Andorra,AND,2005,4.08106927409514
Population growth (annual %),SP.POP.GROW,Angola,AGO,2005,3.64626893356444
Population growth (annual %),SP.POP.GROW,Antigua and Barbuda,ATG,2005,1.12677248463423
Population growth (annual %),SP.POP.GROW,Argentina,ARG,2005,1.02745772191722
Population growth (annual %),SP.POP.GROW,Aruba,ABW,2005,2.59075665615847
Population growth (annual %),SP.POP.GROW,Austria,AUT,2005,0.681267248299787
Population growth (annual %),SP.POP.GROW,Azerbaijan,AZE,2005,1.02226559239828
Population growth (annual %),SP.POP.GROW,"Bahamas, The",BHS,2005,1.20292348556941
Population growth (annual %),SP.POP.GROW,Bahrain,BHR,2005,7.60408303822153
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,2005,1.2606651625389
Population growth (annual %),SP.POP.GROW,Barbados,BRB,2005,0.525370422072861
Population growth (annual %),SP.POP.GROW,Belarus,BLR,2005,-0.683005560010688
Population growth (annual %),SP.POP.GROW,Belgium,BEL,2005,0.550055708089009
Population growth (annual %),SP.POP.GROW,Belize,BLZ,2005,2.91740780047982
Population growth (annual %),SP.POP.GROW,Benin,BEN,2005,3.22061199704122
Population growth (annual %),SP.POP.GROW,Bermuda,BMU,2005,0.249070107845201
Population growth (annual %),SP.POP.GROW,Bhutan,BTN,2005,1.72526717067528
Population growth (annual %),SP.POP.GROW,Bolivia,BOL,2005,1.68564890189224
Population growth (annual %),SP.POP.GROW,Bosnia and Herzegovina,BIH,2005,-1.08029233976901
Population growth (annual %),SP.POP.GROW,Botswana,BWA,2005,1.79499163132533
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2005,1.09590612526605
Population growth (annual %),SP.POP.GROW,British Virgin Islands,VGB,2005,3.36902915080001
Population growth (annual %),SP.POP.GROW,Brunei Darussalam,BRN,2005,1.68724773243682
Population growth (annual %),SP.POP.GROW,Bulgaria,BGR,2005,-0.752977445493645
Population growth (annual %),SP.POP.GROW,Burkina Faso,BFA,2005,3.14680149143287
Population growth (annual %),SP.POP.GROW,Burundi,BDI,2005,3.71426552783148
Population growth (annual %),SP.POP.GROW,Cabo Verde,CPV,2005,1.19132344131983
Population growth (annual %),SP.POP.GROW,Cambodia,KHM,2005,1.4576145365221
Population growth (annual %),SP.POP.GROW,Cameroon,CMR,2005,2.75573848394242
Population growth (annual %),SP.POP.GROW,Canada,CAN,2005,0.94708626967041
Population growth (annual %),SP.POP.GROW,Cayman Islands,CYM,2005,3.11724827664581
Population growth (annual %),SP.POP.GROW,Central African Republic,CAF,2005,2.2634335589763
Population growth (annual %),SP.POP.GROW,Chad,TCD,2005,4.03110110056051
Population growth (annual %),SP.POP.GROW,Channel Islands,CHI,2005,0.712404500701567
Population growth (annual %),SP.POP.GROW,Chile,CHL,2005,0.992481122862039
Population growth (annual %),SP.POP.GROW,China,CHN,2005,0.588124989556992
Population growth (annual %),SP.POP.GROW,Colombia,COL,2005,1.4002642115634
Population growth (annual %),SP.POP.GROW,Comoros,COM,2005,2.04084019817184
Population growth (annual %),SP.POP.GROW,"Congo, Dem. Rep.",COD,2005,3.07172770424984
Population growth (annual %),SP.POP.GROW,"Congo, Rep.",COG,2005,3.60380377830421
Population growth (annual %),SP.POP.GROW,Costa Rica,CRI,2005,1.44571011925289
Population growth (annual %),SP.POP.GROW,Cote d'Ivoire,CIV,2005,2.38748971138117
Population growth (annual %),SP.POP.GROW,Croatia,HRV,2005,0.128732789322745
Population growth (annual %),SP.POP.GROW,Cuba,CUB,2005,0.211525541164423
Population growth (annual %),SP.POP.GROW,Curacao,CUW,2005,2.55007380740239
Population growth (annual %),SP.POP.GROW,Cyprus,CYP,2005,1.77957653069647
Population growth (annual %),SP.POP.GROW,Czechia,CZE,2005,0.138325980046718
Population growth (annual %),SP.POP.GROW,Denmark,DNK,2005,0.275481733409308
Population growth (annual %),SP.POP.GROW,Djibouti,DJI,2005,1.56648498246787
Population growth (annual %),SP.POP.GROW,Dominica,DMA,2005,0.123741672326271
Population growth (annual %),SP.POP.GROW,Dominican Republic,DOM,2005,1.31090240619311
Population growth (annual %),SP.POP.GROW,Ecuador,ECU,2005,1.72987869573938
Population growth (annual %),SP.POP.GROW,"Egypt, Arab Rep.",EGY,2005,2.02220952721924
Population growth (annual %),SP.POP.GROW,El Salvador,SLV,2005,0.0151037668199
Population growth (annual %),SP.POP.GROW,Equatorial Guinea,GNQ,2005,5.13840208613784
Population growth (annual %),SP.POP.GROW,Eritrea,ERI,2005,2.39315582930907
Population growth (annual %),SP.POP.GROW,Estonia,EST,2005,-0.572255524659659
Population growth (annual %),SP.POP.GROW,Ethiopia,ETH,2005,2.96602247201649
Population growth (annual %),SP.POP.GROW,Faroe Islands,FRO,2005,-0.0516833270758382
Population growth (annual %),SP.POP.GROW,Fiji,FJI,2005,0.912261662506839
Population growth (annual %),SP.POP.GROW,Finland,FIN,2005,0.342248594286999
Population growth (annual %),SP.POP.GROW,France,FRA,2005,0.751885116821619
Population growth (annual %),SP.POP.GROW,French Polynesia,PYF,2005,1.49587093988006
Population growth (annual %),SP.POP.GROW,Gabon,GAB,2005,2.90380819435636
Population growth (annual %),SP.POP.GROW,"Gambia, The",GMB,2005,2.78121010687734
Population growth (annual %),SP.POP.GROW,Georgia,GEO,2005,-0.635292218459481
Population growth (annual %),SP.POP.GROW,Germany,DEU,2005,-0.0567782618352031
Population growth (annual %),SP.POP.GROW,Ghana,GHA,2005,2.62275723095941
Population growth (annual %),SP.POP.GROW,Gibraltar,GIB,2005,1.54811481907819
Population growth (annual %),SP.POP.GROW,Greece,GRC,2005,0.293249074052818
Population growth (annual %),SP.POP.GROW,Greenland,GRL,2005,0.0650075132923012
Population growth (annual %),SP.POP.GROW,Grenada,GRD,2005,0.375245239614051
Population growth (annual %),SP.POP.GROW,Guam,GUM,2005,0.338234496297291
Population growth (annual %),SP.POP.GROW,Guatemala,GTM,2005,2.16441478461999
Population growth (annual %),SP.POP.GROW,Guinea,GIN,2005,2.00041954618802
Population growth (annual %),SP.POP.GROW,Guinea-Bissau,GNB,2005,2.34505544706955
Population growth (annual %),SP.POP.GROW,Guyana,GUY,2005,-0.197461943777183
Population growth (annual %),SP.POP.GROW,Haiti,HTI,2005,1.6805859467599
Population growth (annual %),SP.POP.GROW,Honduras,HND,2005,2.42763175756451
Population growth (annual %),SP.POP.GROW,"Hong Kong SAR, China",HKG,2005,0.436871406105885
Population growth (annual %),SP.POP.GROW,Hungary,HUN,2005,-0.198878843237103
Population growth (annual %),SP.POP.GROW,Iceland,ISL,2005,1.58289197780465
Population growth (annual %),SP.POP.GROW,India,IND,2005,1.63142146860079
Population growth (annual %),SP.POP.GROW,Indonesia,IDN,2005,1.28380661170743
Population growth (annual %),SP.POP.GROW,"Iran, Islamic Rep.",IRN,2005,2.21304950909032
Population growth (annual %),SP.POP.GROW,Iraq,IRQ,2005,2.96374347121646
Population growth (annual %),SP.POP.GROW,Ireland,IRL,2005,2.17870301355631
Population growth (annual %),SP.POP.GROW,Isle of Man,IMN,2005,0.914679040487355
Population growth (annual %),SP.POP.GROW,Israel,ISR,2005,1.76289766113006
Population growth (annual %),SP.POP.GROW,Italy,ITA,2005,0.583653375692943
Population growth (annual %),SP.POP.GROW,Jamaica,JAM,2005,0.553843332498697
Population growth (annual %),SP.POP.GROW,Japan,JPN,2005,0.0093920965576633
Population growth (annual %),SP.POP.GROW,Jordan,JOR,2005,2.47713068142819
Population growth (annual %),SP.POP.GROW,Kazakhstan,KAZ,2005,0.74145148778579
Population growth (annual %),SP.POP.GROW,Kenya,KEN,2005,3.07223123352542
Population growth (annual %),SP.POP.GROW,Kiribati,KIR,2005,2.00913413829946
Population growth (annual %),SP.POP.GROW,"Korea, Dem. People's Rep.",PRK,2005,0.581650142448516
Population growth (annual %),SP.POP.GROW,"Korea, Rep.",KOR,2005,0.211997784117548
Population growth (annual %),SP.POP.GROW,Kosovo,XKX,2005,-0.242727164946393
Population growth (annual %),SP.POP.GROW,Kuwait,KWT,2005,3.61741976368303
Population growth (annual %),SP.POP.GROW,Kyrgyz Republic,KGZ,2005,1.1283845920008
Population growth (annual %),SP.POP.GROW,Lao PDR,LAO,2005,1.50884118892528
Population growth (annual %),SP.POP.GROW,Latvia,LVA,2005,-1.08057145691172
Population growth (annual %),SP.POP.GROW,Lebanon,LBN,2005,1.54954660675644
Population growth (annual %),SP.POP.GROW,Lesotho,LSO,2005,-0.920090941162442
Population growth (annual %),SP.POP.GROW,Liberia,LBR,2005,4.46419976403406
Population growth (annual %),SP.POP.GROW,Libya,LBY,2005,2.10615511958762
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,2005,0.884398828059777
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,2005,-1.62840112593427
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,2005,1.53005466340868
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,2005,4.05140517951681
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,2005,-0.539897211401132
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,2005,2.92926937068758
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2005,2.67801100189358
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,2005,2.26772984873607
Population growth (annual %),SP.POP.GROW,Maldives,MDV,2005,1.65046635945583
Population growth (annual %),SP.POP.GROW,Mali,MLI,2005,3.27522299158149
Population growth (annual %),SP.POP.GROW,Malta,MLT,2005,0.637436918202842
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,2005,0.221800143004125
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2005,2.42430459268211
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,2005,0.592099659929956
Population growth (annual %),SP.POP.GROW,Mexico,MEX,2005,1.34857895792648
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,2005,-0.459396250703375
Population growth (annual %),SP.POP.GROW,Moldova,MDA,2005,-0.243318711825946
Population growth (annual %),SP.POP.GROW,Monaco,MCO,2005,-0.300696167174622
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,2005,1.10986290557005
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,2005,0.147929262061512
Population growth (annual %),SP.POP.GROW,Morocco,MAR,2005,1.34347301576107
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,2005,2.31300566720779
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,2005,0.78215232398828
Population growth (annual %),SP.POP.GROW,Namibia,NAM,2005,1.25364169808749
Population growth (annual %),SP.POP.GROW,Nauru,NRU,2005,-0.109403760477152
Population growth (annual %),SP.POP.GROW,Nepal,NPL,2005,1.11915460082368
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,2005,0.23366314793854
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,2005,1.45458459025355
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,2005,1.12877350967992
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,2005,1.30369984372022
Population growth (annual %),SP.POP.GROW,Niger,NER,2005,3.62970414217364
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2005,2.76883385211034
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,2005,-2.50860397803261
Population growth (annual %),SP.POP.GROW,Norway,NOR,2005,0.681072964187373
Population growth (annual %),SP.POP.GROW,Oman,OMN,2005,2.26053863867014
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2005,2.40377350441569
Population growth (annual %),SP.POP.GROW,Palau,PLW,2005,-0.005045535963131
Population growth (annual %),SP.POP.GROW,Panama,PAN,2005,1.8851653336108
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,2005,3.23201129836566
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,2005,1.1059635782753
Population growth (annual %),SP.POP.GROW,Peru,PER,2005,0.889996951132914
Population growth (annual %),SP.POP.GROW,Philippines,PHL,2005,1.85941217176991
Population growth (annual %),SP.POP.GROW,Poland,POL,2005,-0.043948953332248
Population growth (annual %),SP.POP.GROW,Portugal,PRT,2005,0.185532266654625
Population growth (annual %),SP.POP.GROW,Puerto Rico (US),PRI,2005,-0.144242360500613
Population growth (annual %),SP.POP.GROW,Qatar,QAT,2005,6.51693576890975
Population growth (annual %),SP.POP.GROW,Romania,ROU,2005,-0.61753095660306
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,2005,-0.381452794741516
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,2005,2.66009812240039
Population growth (annual %),SP.POP.GROW,Samoa,WSM,2005,0.390647475706685
Population growth (annual %),SP.POP.GROW,San Marino,SMR,2005,1.2784145237654
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,2005,2.46392543668319
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,2005,4.42738945238289
Population growth (annual %),SP.POP.GROW,Senegal,SEN,2005,2.33918136359556
Population growth (annual %),SP.POP.GROW,Serbia,SRB,2005,-0.300431132565912
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,2005,0.463308214458562
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,2005,2.68947280362006
Population growth (annual %),SP.POP.GROW,Singapore,SGP,2005,2.35051128857175
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,2005,1.15143945524835
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,2005,0.0098091341730871
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,2005,0.173208905073743
Population growth (annual %),SP.POP.GROW,Solomon Islands,SLB,2005,1.76867502615455
Population growth (annual %),SP.POP.GROW,"Somalia, Fed. Rep.",SOM,2005,3.47204363776718
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2005,1.01260946155511
Population growth (annual %),SP.POP.GROW,South Sudan,SSD,2005,4.81908754947047
Population growth (annual %),SP.POP.GROW,Spain,ESP,2005,1.68934904712031
Population growth (annual %),SP.POP.GROW,Sri Lanka,LKA,2005,0.639733163202014
Population growth (annual %),SP.POP.GROW,St. Kitts and Nevis,KNA,2005,0.263067255385927
Population growth (annual %),SP.POP.GROW,St. Lucia,LCA,2005,0.734635032623395
Population growth (annual %),SP.POP.GROW,St. Martin (French part),MAF,2005,2.25646319439153
Population growth (annual %),SP.POP.GROW,St. Vincent and the Grenadines,VCT,2005,-0.341789621854884
Population growth (annual %),SP.POP.GROW,Sudan,SDN,2005,2.28355924873297
Population growth (annual %),SP.POP.GROW,Suriname,SUR,2005,1.04333354504085
Population growth (annual %),SP.POP.GROW,Eswatini,SWZ,2005,0.544843998142576
Population growth (annual %),SP.POP.GROW,Sweden,SWE,2005,0.399942762807279
Population growth (annual %),SP.POP.GROW,Switzerland,CHE,2005,0.640601540243491
Population growth (annual %),SP.POP.GROW,Syrian Arab Republic,SYR,2005,2.56920506363659
Population growth (annual %),SP.POP.GROW,Tajikistan,TJK,2005,1.95661200705717
Population growth (annual %),SP.POP.GROW,Tanzania,TZA,2005,2.77513941065557
Population growth (annual %),SP.POP.GROW,Thailand,THA,2005,0.860087894461849
Population growth (annual %),SP.POP.GROW,Timor-Leste,TLS,2005,2.04941163420411
Population growth (annual %),SP.POP.GROW,Togo,TGO,2005,2.56701065239466
Population growth (annual %),SP.POP.GROW,Tonga,TON,2005,0.56941817120878
